,date,fog,rain,meanwdird,meanwindspdm,meantempm,meandewptm,meanpressurem,maxhumidity,minhumidity,maxtempm,mintempm,maxdewptm,mindewptm,maxpressurem,minpressurem,precipm,year,month,day,dayofweek
5600,2007-04-30,0,0,214,6.0,16.0,11.0,1015.0,82.0,63.0,19.0,13.0,12.0,10.0,1017.0,1012.0,0.0,2007,4,30,0
5601,2007-05-01,0,0,215,6.0,17.0,11.0,1013.0,82.0,60.0,19.0,14.0,11.0,10.0,1015.0,1012.0,0.0,2007,5,1,1
5602,2007-05-02,0,0,238,8.0,16.0,10.0,1015.0,78.0,58.0,19.0,14.0,11.0,9.0,1016.0,1014.0,0.0,2007,5,2,2
5603,2007-05-03,0,0,42,10.0,15.0,7.0,1014.0,77.0,31.0,19.0,12.0,9.0,1.0,1016.0,1012.0,0.0,2007,5,3,3
5604,2007-05-04,0,0,242,5.0,14.0,8.0,1012.0,74.0,50.0,18.0,11.0,9.0,6.0,1014.0,1010.0,0.0,2007,5,4,4
5605,2007-05-05,0,0,219,10.0,17.0,7.0,1011.0,77.0,15.0,21.0,13.0,10.0,-7.0,1013.0,1009.0,0.0,2007,5,5,5
5606,2007-05-06,0,0,269,11.0,21.0,-3.0,1013.0,56.0,9.0,27.0,17.0,8.0,-9.0,1015.0,1012.0,0.0,2007,5,6,6
5607,2007-05-07,0,0,243,8.0,23.0,-1.0,1013.0,56.0,9.0,32.0,15.0,8.0,-6.0,1014.0,1011.0,0.0,2007,5,7,0
5608,2007-05-08,0,0,236,6.0,26.0,2.0,1011.0,65.0,10.0,32.0,18.0,11.0,-4.0,1013.0,1009.0,0.0,2007,5,8,1
5609,2007-05-09,0,0,214,5.0,19.0,11.0,1014.0,82.0,45.0,24.0,14.0,12.0,10.0,1015.0,1011.0,0.0,2007,5,9,2
5610,2007-05-10,0,0,198,3.0,17.0,10.0,1016.0,82.0,47.0,21.0,13.0,11.0,8.0,1017.0,1014.0,0.0,2007,5,10,3
5611,2007-05-11,0,0,214,6.0,16.0,9.0,1017.0,77.0,54.0,19.0,13.0,10.0,8.0,1019.0,1015.0,0.0,2007,5,11,4
5612,2007-05-12,0,0,227,5.0,16.0,8.0,1016.0,77.0,50.0,19.0,13.0,9.0,8.0,1018.0,1015.0,0.0,2007,5,12,5
5613,2007-05-13,0,0,242,12.0,16.0,11.0,1016.0,86.0,63.0,18.0,12.0,11.0,9.0,1017.0,1014.0,0.0,2007,5,13,6
5614,2007-05-14,0,0,236,3.0,16.0,9.0,1015.0,77.0,56.0,19.0,12.0,11.0,8.0,1016.0,1014.0,0.0,2007,5,14,0
5615,2007-05-15,0,0,229,5.0,17.0,9.0,1016.0,72.0,54.0,19.0,14.0,10.0,9.0,1017.0,1015.0,0.0,2007,5,15,1
5616,2007-05-16,0,0,240,5.0,16.0,9.0,1015.0,72.0,56.0,19.0,14.0,10.0,9.0,1016.0,1014.0,0.0,2007,5,16,2
5617,2007-05-17,0,0,233,6.0,17.0,10.0,1015.0,72.0,58.0,19.0,15.0,11.0,9.0,1016.0,1013.0,0.0,2007,5,17,3
5618,2007-05-18,0,0,213,6.0,17.0,11.0,1015.0,75.0,60.0,19.0,14.0,11.0,9.0,1016.0,1013.0,0.0,2007,5,18,4
5619,2007-05-19,0,0,219,5.0,17.0,11.0,1013.0,75.0,57.0,20.0,15.0,11.0,10.0,1015.0,1012.0,0.0,2007,5,19,5
5620,2007-05-20,0,0,222,5.0,18.0,12.0,1012.0,72.0,56.0,21.0,16.0,12.0,11.0,1014.0,1010.0,0.0,2007,5,20,6
5621,2007-05-21,0,0,223,6.0,17.0,11.0,1011.0,82.0,52.0,19.0,15.0,12.0,9.0,1012.0,1010.0,0.0,2007,5,21,0
5622,2007-05-22,0,0,232,6.0,18.0,11.0,1012.0,77.0,50.0,21.0,15.0,11.0,9.0,1013.0,1010.0,0.0,2007,5,22,1
5623,2007-05-23,0,0,243,8.0,18.0,11.0,1014.0,77.0,47.0,21.0,15.0,11.0,8.0,1015.0,1013.0,0.0,2007,5,23,2
5624,2007-05-24,0,0,234,8.0,16.0,11.0,1014.0,78.0,63.0,18.0,14.0,11.0,10.0,1015.0,1012.0,0.0,2007,5,24,3
5625,2007-05-25,0,0,235,5.0,17.0,11.0,1014.0,72.0,58.0,19.0,16.0,11.0,10.0,1015.0,1013.0,0.0,2007,5,25,4
5626,2007-05-26,0,0,228,6.0,18.0,11.0,1014.0,72.0,56.0,20.0,16.0,11.0,11.0,1015.0,1013.0,0.0,2007,5,26,5
5627,2007-05-27,0,0,235,6.0,18.0,11.0,1014.0,75.0,52.0,21.0,15.0,11.0,10.0,1016.0,1013.0,0.0,2007,5,27,6
5628,2007-05-28,0,0,222,5.0,18.0,10.0,1014.0,72.0,52.0,21.0,16.0,11.0,9.0,1015.0,1013.0,0.0,2007,5,28,0
5629,2007-05-29,0,0,225,6.0,19.0,10.0,1016.0,72.0,45.0,22.0,16.0,11.0,9.0,1018.0,1014.0,0.0,2007,5,29,1
5630,2007-05-30,0,0,223,8.0,18.0,10.0,1017.0,72.0,49.0,20.0,15.0,11.0,9.0,1019.0,1016.0,0.0,2007,5,30,2
5631,2007-05-31,0,0,226,6.0,17.0,10.0,1015.0,75.0,52.0,20.0,14.0,11.0,9.0,1016.0,1013.0,0.0,2007,5,31,3
5632,2007-06-01,0,0,226,3.0,17.0,11.0,1013.0,77.0,59.0,21.0,14.0,12.0,10.0,1014.0,1011.0,0.0,2007,6,1,4
5633,2007-06-02,0,0,221,5.0,18.0,11.0,1013.0,78.0,54.0,22.0,16.0,12.0,11.0,1015.0,1012.0,0.0,2007,6,2,5
5634,2007-06-03,0,0,243,5.0,17.0,12.0,1015.0,78.0,63.0,19.0,15.0,12.0,11.0,1016.0,1014.0,0.0,2007,6,3,6
5635,2007-06-04,0,0,220,5.0,17.0,12.0,1015.0,78.0,64.0,19.0,15.0,12.0,11.0,1016.0,1013.0,0.0,2007,6,4,0
5636,2007-06-05,0,0,216,3.0,17.0,11.0,1013.0,77.0,62.0,19.0,14.0,12.0,9.0,1014.0,1011.0,0.0,2007,6,5,1
5637,2007-06-06,0,0,251,6.0,18.0,8.0,1012.0,72.0,28.0,21.0,14.0,9.0,2.0,1014.0,1011.0,0.0,2007,6,6,2
5638,2007-06-07,0,0,184,6.0,18.0,9.0,1012.0,72.0,42.0,22.0,14.0,11.0,8.0,1013.0,1010.0,0.0,2007,6,7,3
5639,2007-06-08,0,0,226,5.0,18.0,10.0,1012.0,75.0,49.0,22.0,14.0,12.0,8.0,1013.0,1012.0,0.0,2007,6,8,4
5640,2007-06-09,0,0,218,3.0,18.0,11.0,1013.0,72.0,51.0,22.0,16.0,12.0,9.0,1014.0,1012.0,0.0,2007,6,9,5
5641,2007-06-10,0,0,230,5.0,18.0,12.0,1011.0,75.0,53.0,21.0,16.0,12.0,11.0,1013.0,1010.0,0.0,2007,6,10,6
5642,2007-06-11,0,0,214,6.0,19.0,12.0,1011.0,72.0,55.0,22.0,17.0,12.0,11.0,1013.0,1010.0,0.0,2007,6,11,0
5643,2007-06-12,0,0,235,5.0,19.0,12.0,1014.0,73.0,57.0,22.0,17.0,13.0,12.0,1016.0,1013.0,0.0,2007,6,12,1
5644,2007-06-13,0,0,221,5.0,19.0,13.0,1014.0,78.0,59.0,22.0,17.0,14.0,12.0,1015.0,1011.0,0.0,2007,6,13,2
5645,2007-06-14,0,0,220,5.0,20.0,13.0,1011.0,75.0,55.0,23.0,18.0,13.0,13.0,1012.0,1009.0,0.0,2007,6,14,3
5646,2007-06-15,1,0,227,5.0,20.0,13.0,1012.0,75.0,55.0,23.0,18.0,13.0,13.0,1013.0,1011.0,0.0,2007,6,15,4
5647,2007-06-16,0,0,218,5.0,19.0,13.0,1014.0,75.0,57.0,23.0,17.0,13.0,12.0,1015.0,1013.0,0.0,2007,6,16,5
5648,2007-06-17,0,0,229,5.0,19.0,12.0,1012.0,75.0,57.0,22.0,17.0,13.0,12.0,1014.0,1011.0,0.0,2007,6,17,6
5649,2007-06-18,0,0,224,6.0,19.0,12.0,1012.0,73.0,53.0,22.0,17.0,13.0,12.0,1014.0,1011.0,0.0,2007,6,18,0
5650,2007-06-19,0,0,228,6.0,20.0,13.0,1016.0,80.0,53.0,23.0,18.0,14.0,11.0,1017.0,1014.0,0.0,2007,6,19,1
5651,2007-06-20,0,0,214,6.0,19.0,14.0,1017.0,84.0,61.0,22.0,17.0,14.0,14.0,1019.0,1015.0,0.0,2007,6,20,2
5652,2007-06-21,0,0,225,3.0,19.0,14.0,1015.0,84.0,68.0,22.0,17.0,15.0,13.0,1016.0,1013.0,0.0,2007,6,21,3
5653,2007-06-22,0,0,219,3.0,19.0,14.0,1011.0,87.0,64.0,23.0,15.0,16.0,10.0,1013.0,1010.0,0.0,2007,6,22,4
5654,2007-06-23,0,0,208,5.0,19.0,14.0,1011.0,94.0,65.0,22.0,16.0,16.0,14.0,1012.0,1010.0,0.0,2007,6,23,5
5655,2007-06-24,0,0,224,5.0,19.0,14.0,1011.0,88.0,68.0,21.0,17.0,15.0,14.0,1013.0,1010.0,0.0,2007,6,24,6
5656,2007-06-25,0,0,222,3.0,18.0,14.0,1013.0,94.0,63.0,22.0,15.0,16.0,13.0,1014.0,1011.0,0.0,2007,6,25,0
5657,2007-06-26,0,0,223,5.0,18.0,14.0,1015.0,90.0,64.0,22.0,14.0,16.0,13.0,1016.0,1013.0,0.0,2007,6,26,1
5658,2007-06-27,0,0,232,3.0,18.0,14.0,1015.0,90.0,68.0,22.0,15.0,15.0,13.0,1016.0,1014.0,0.0,2007,6,27,2
5659,2007-06-28,0,0,224,5.0,19.0,15.0,1013.0,90.0,64.0,23.0,16.0,16.0,13.0,1015.0,1012.0,0.0,2007,6,28,3
5660,2007-06-29,0,0,213,6.0,19.0,16.0,1013.0,88.0,66.0,23.0,16.0,17.0,13.0,1014.0,1012.0,0.0,2007,6,29,4
5661,2007-06-30,0,0,232,5.0,19.0,16.0,1013.0,90.0,68.0,23.0,17.0,17.0,14.0,1015.0,1011.0,0.0,2007,6,30,5
5662,2007-07-01,0,0,233,3.0,21.0,16.0,1012.0,84.0,56.0,26.0,17.0,17.0,14.0,1014.0,1011.0,0.0,2007,7,1,6
5663,2007-07-02,0,0,224,3.0,22.0,16.0,1013.0,90.0,52.0,27.0,17.0,17.0,14.0,1014.0,1012.0,0.0,2007,7,2,0
5664,2007-07-03,0,0,229,5.0,21.0,16.0,1012.0,90.0,57.0,26.0,17.0,18.0,14.0,1014.0,1011.0,0.0,2007,7,3,1
5665,2007-07-04,0,0,234,5.0,20.0,17.0,1011.0,94.0,71.0,23.0,18.0,18.0,16.0,1012.0,1009.0,0.0,2007,7,4,2
5666,2007-07-05,0,0,217,5.0,20.0,17.0,1011.0,94.0,73.0,22.0,18.0,17.0,16.0,1012.0,1009.0,0.0,2007,7,5,3
5667,2007-07-06,0,0,228,6.0,21.0,16.0,1012.0,90.0,64.0,24.0,17.0,17.0,15.0,1014.0,1011.0,0.0,2007,7,6,4
5668,2007-07-07,0,0,233,5.0,19.0,16.0,1013.0,94.0,73.0,21.0,17.0,16.0,15.0,1014.0,1012.0,0.0,2007,7,7,5
5669,2007-07-08,0,0,231,3.0,20.0,16.0,1012.0,88.0,62.0,23.0,18.0,16.0,15.0,1014.0,1012.0,0.0,2007,7,8,6
5670,2007-07-09,0,0,223,6.0,20.0,16.0,1013.0,83.0,66.0,23.0,18.0,16.0,15.0,1015.0,1012.0,0.0,2007,7,9,0
5671,2007-07-10,0,0,232,8.0,20.0,15.0,1014.0,81.0,64.0,23.0,18.0,16.0,14.0,1016.0,1013.0,0.0,2007,7,10,1
5672,2007-07-11,0,0,246,8.0,19.0,14.0,1016.0,84.0,61.0,22.0,17.0,15.0,14.0,1018.0,1015.0,0.0,2007,7,11,2
5673,2007-07-12,0,0,202,5.0,19.0,14.0,1016.0,87.0,53.0,23.0,15.0,15.0,13.0,1017.0,1014.0,0.0,2007,7,12,3
5674,2007-07-13,0,0,213,5.0,21.0,14.0,1015.0,87.0,46.0,26.0,16.0,16.0,12.0,1016.0,1013.0,0.0,2007,7,13,4
5675,2007-07-14,0,0,212,5.0,21.0,16.0,1014.0,87.0,62.0,25.0,18.0,17.0,15.0,1016.0,1013.0,0.0,2007,7,14,5
5676,2007-07-15,0,0,221,5.0,20.0,17.0,1014.0,90.0,64.0,23.0,18.0,17.0,15.0,1015.0,1012.0,0.0,2007,7,15,6
5677,2007-07-16,0,0,222,5.0,20.0,16.0,1012.0,88.0,68.0,23.0,17.0,17.0,14.0,1013.0,1011.0,0.0,2007,7,16,0
5678,2007-07-17,0,0,223,5.0,19.0,15.0,1011.0,88.0,63.0,22.0,17.0,16.0,14.0,1012.0,1010.0,0.0,2007,7,17,1
5679,2007-07-18,0,0,218,6.0,19.0,15.0,1011.0,88.0,61.0,22.0,16.0,16.0,13.0,1013.0,1009.0,0.0,2007,7,18,2
5680,2007-07-19,0,0,228,5.0,20.0,16.0,1010.0,90.0,64.0,24.0,17.0,17.0,15.0,1011.0,1009.0,0.0,2007,7,19,3
5681,2007-07-20,0,0,228,3.0,20.0,16.0,1011.0,90.0,66.0,24.0,17.0,17.0,14.0,1013.0,1010.0,0.0,2007,7,20,4
5682,2007-07-21,0,0,203,5.0,20.0,16.0,1014.0,87.0,66.0,24.0,18.0,16.0,16.0,1016.0,1013.0,0.0,2007,7,21,5
5683,2007-07-22,0,1,229,5.0,20.0,16.0,1015.0,90.0,66.0,23.0,18.0,17.0,16.0,1016.0,1013.0,0.0,2007,7,22,6
5684,2007-07-23,0,1,227,5.0,21.0,17.0,1012.0,88.0,64.0,26.0,18.0,18.0,16.0,1014.0,1010.0,0.0,2007,7,23,0
5685,2007-07-24,0,0,218,5.0,21.0,17.0,1011.0,88.0,68.0,24.0,19.0,18.0,16.0,1012.0,1009.0,0.0,2007,7,24,1
5686,2007-07-25,0,0,232,3.0,21.0,17.0,1011.0,94.0,64.0,25.0,18.0,17.0,16.0,1012.0,1010.0,0.0,2007,7,25,2
5687,2007-07-26,0,0,228,5.0,22.0,16.0,1012.0,84.0,45.0,27.0,18.0,17.0,14.0,1013.0,1010.0,0.0,2007,7,26,3
5688,2007-07-27,0,0,247,12.0,23.0,17.0,1013.0,84.0,48.0,27.0,20.0,18.0,14.0,1015.0,1012.0,0.0,2007,7,27,4
5689,2007-07-28,0,0,235,5.0,22.0,17.0,1013.0,87.0,56.0,27.0,18.0,18.0,15.0,1014.0,1011.0,0.0,2007,7,28,5
5690,2007-07-29,0,0,232,6.0,21.0,16.0,1011.0,88.0,57.0,24.0,18.0,17.0,15.0,1013.0,1009.0,0.0,2007,7,29,6
5691,2007-07-30,0,0,226,3.0,21.0,17.0,1010.0,88.0,64.0,24.0,18.0,17.0,16.0,1010.0,1008.0,0.0,2007,7,30,0
5692,2007-07-31,0,0,230,5.0,21.0,17.0,1011.0,88.0,64.0,24.0,19.0,17.0,16.0,1013.0,1010.0,0.0,2007,7,31,1
5693,2007-08-01,0,0,251,6.0,21.0,17.0,1012.0,88.0,64.0,25.0,19.0,17.0,16.0,1013.0,1011.0,0.0,2007,8,1,2
5694,2007-08-02,0,0,236,6.0,20.0,17.0,1013.0,90.0,73.0,22.0,18.0,17.0,16.0,1015.0,1012.0,0.0,2007,8,2,3
5695,2007-08-03,0,0,231,3.0,20.0,17.0,1013.0,94.0,68.0,23.0,18.0,17.0,16.0,1015.0,1011.0,0.0,2007,8,3,4
5696,2007-08-04,0,0,226,5.0,21.0,17.0,1013.0,87.0,68.0,24.0,19.0,17.0,16.0,1014.0,1012.0,0.0,2007,8,4,5
5697,2007-08-05,0,0,231,14.0,22.0,16.0,1014.0,81.0,57.0,24.0,19.0,17.0,14.0,1015.0,1013.0,0.0,2007,8,5,6
5698,2007-08-06,0,0,237,6.0,21.0,15.0,1014.0,87.0,59.0,24.0,17.0,16.0,14.0,1016.0,1013.0,0.0,2007,8,6,0
5699,2007-08-07,0,0,232,5.0,19.0,14.0,1014.0,90.0,55.0,23.0,16.0,16.0,13.0,1016.0,1013.0,0.0,2007,8,7,1
5700,2007-08-08,0,0,223,5.0,19.0,14.0,1013.0,87.0,61.0,24.0,16.0,16.0,13.0,1014.0,1012.0,0.0,2007,8,8,2
5701,2007-08-09,0,0,226,5.0,19.0,15.0,1014.0,90.0,66.0,23.0,16.0,16.0,13.0,1015.0,1013.0,0.0,2007,8,9,3
5702,2007-08-10,0,0,240,6.0,20.0,15.0,1014.0,90.0,61.0,23.0,17.0,16.0,14.0,1015.0,1012.0,0.0,2007,8,10,4
5703,2007-08-11,0,0,224,5.0,19.0,16.0,1013.0,90.0,66.0,22.0,17.0,16.0,15.0,1015.0,1012.0,0.0,2007,8,11,5
5704,2007-08-13,0,0,219,3.0,22.0,15.0,1013.0,87.0,47.0,27.0,17.0,17.0,13.0,1015.0,1012.0,0.0,2007,8,13,0
5705,2007-08-14,0,0,205,5.0,22.0,16.0,1011.0,87.0,43.0,28.0,18.0,17.0,13.0,1013.0,1009.0,0.0,2007,8,14,1
5706,2007-08-15,0,0,218,3.0,22.0,16.0,1009.0,87.0,48.0,27.0,18.0,17.0,14.0,1011.0,1008.0,0.0,2007,8,15,2
5707,2007-08-16,0,0,229,3.0,23.0,15.0,1009.0,81.0,42.0,27.0,19.0,17.0,13.0,1010.0,1007.0,0.0,2007,8,16,3
5708,2007-08-17,0,0,225,3.0,22.0,16.0,1008.0,81.0,48.0,27.0,19.0,18.0,12.0,1009.0,1007.0,0.0,2007,8,17,4
5709,2007-08-18,0,0,233,3.0,23.0,16.0,1008.0,79.0,40.0,28.0,19.0,17.0,12.0,1009.0,1007.0,0.0,2007,8,18,5
5710,2007-08-19,0,0,224,3.0,22.0,16.0,1011.0,87.0,54.0,27.0,18.0,18.0,13.0,1012.0,1009.0,0.0,2007,8,19,6
5711,2007-08-20,0,0,219,3.0,22.0,14.0,1013.0,87.0,38.0,27.0,17.0,16.0,11.0,1014.0,1011.0,0.0,2007,8,20,0
5712,2007-08-21,0,0,225,3.0,22.0,16.0,1011.0,87.0,58.0,26.0,17.0,18.0,13.0,1013.0,1009.0,0.0,2007,8,21,1
5713,2007-08-22,0,0,218,3.0,21.0,17.0,1009.0,94.0,64.0,24.0,18.0,17.0,16.0,1011.0,1007.0,0.0,2007,8,22,2
5714,2007-08-23,0,0,222,6.0,20.0,16.0,1008.0,88.0,64.0,24.0,18.0,17.0,15.0,1009.0,1006.0,0.0,2007,8,23,3
5715,2007-08-24,0,0,270,15.0,21.0,16.0,1009.0,81.0,66.0,22.0,18.0,16.0,15.0,1011.0,1008.0,0.0,2007,8,24,4
5716,2007-08-25,0,0,193,5.0,20.0,15.0,,84.0,59.0,23.0,17.0,16.0,14.0,,,0.0,2007,8,25,5
5717,2007-08-26,0,0,201,6.0,22.0,16.0,1010.0,84.0,52.0,27.0,18.0,17.0,14.0,1013.0,1009.0,0.0,2007,8,26,6
5718,2007-08-27,0,0,221,5.0,21.0,16.0,1010.0,87.0,61.0,24.0,18.0,16.0,15.0,1012.0,1009.0,0.0,2007,8,27,0
5719,2007-08-28,0,0,211,5.0,21.0,16.0,1010.0,90.0,60.0,24.0,18.0,17.0,14.0,1011.0,1008.0,0.0,2007,8,28,1
5720,2007-08-29,0,0,196,5.0,22.0,16.0,1009.0,81.0,50.0,26.0,19.0,17.0,14.0,1011.0,1007.0,0.0,2007,8,29,2
5721,2007-08-30,0,0,218,5.0,23.0,17.0,1011.0,84.0,50.0,27.0,19.0,17.0,16.0,1012.0,1010.0,0.0,2007,8,30,3
5722,2007-08-31,0,0,206,5.0,23.0,17.0,1010.0,87.0,44.0,29.0,19.0,18.0,15.0,1013.0,1008.0,0.0,2007,8,31,4
5723,2007-09-01,0,0,225,3.0,24.0,17.0,1009.0,81.0,48.0,29.0,21.0,18.0,15.0,1010.0,1007.0,0.0,2007,9,1,5
5724,2007-09-02,0,0,221,3.0,26.0,17.0,1008.0,78.0,40.0,31.0,21.0,18.0,16.0,1009.0,1006.0,0.0,2007,9,2,6
5725,2007-09-03,0,0,211,5.0,27.0,17.0,1008.0,81.0,37.0,32.0,22.0,19.0,14.0,1010.0,1006.0,0.0,2007,9,3,0
5726,2007-09-04,0,0,218,6.0,24.0,15.0,1007.0,73.0,37.0,30.0,19.0,18.0,12.0,1009.0,1005.0,0.0,2007,9,4,1
5727,2007-09-05,0,0,215,3.0,21.0,16.0,1007.0,84.0,62.0,26.0,18.0,17.0,13.0,1009.0,1005.0,0.0,2007,9,5,2
5728,2007-09-06,0,0,198,6.0,21.0,14.0,1013.0,79.0,57.0,23.0,19.0,16.0,13.0,1016.0,1009.0,0.0,2007,9,6,3
5729,2007-09-07,0,0,241,6.0,19.0,14.0,1015.0,81.0,63.0,22.0,17.0,15.0,13.0,1017.0,1014.0,0.0,2007,9,7,4
5730,2007-09-08,0,0,229,5.0,19.0,13.0,1013.0,86.0,59.0,22.0,16.0,14.0,13.0,1015.0,1011.0,0.0,2007,9,8,5
5731,2007-09-09,0,0,234,5.0,19.0,13.0,1013.0,84.0,53.0,22.0,16.0,14.0,11.0,1015.0,1012.0,0.0,2007,9,9,6
5732,2007-09-10,0,0,235,5.0,19.0,13.0,1014.0,84.0,51.0,23.0,15.0,14.0,11.0,1015.0,1013.0,0.0,2007,9,10,0
5733,2007-09-11,0,0,234,11.0,21.0,14.0,1014.0,84.0,53.0,23.0,17.0,15.0,13.0,1015.0,1012.0,0.0,2007,9,11,1
5734,2007-09-12,0,0,207,5.0,19.0,13.0,1013.0,86.0,48.0,26.0,14.0,15.0,9.0,1014.0,1011.0,0.0,2007,9,12,2
5735,2007-09-13,0,0,197,5.0,20.0,13.0,1013.0,86.0,50.0,24.0,16.0,14.0,11.0,1014.0,1011.0,0.0,2007,9,13,3
5736,2007-09-14,0,0,229,5.0,19.0,13.0,1013.0,87.0,51.0,23.0,15.0,14.0,11.0,1014.0,1012.0,0.0,2007,9,14,4
5737,2007-09-15,0,0,263,5.0,18.0,13.0,1014.0,84.0,51.0,23.0,13.0,15.0,11.0,1015.0,1013.0,0.0,2007,9,15,5
5738,2007-09-16,0,0,228,5.0,18.0,13.0,1014.0,90.0,57.0,22.0,14.0,14.0,12.0,1016.0,1012.0,0.0,2007,9,16,6
5739,2007-09-17,0,0,153,13.0,19.0,12.0,1014.0,84.0,53.0,22.0,16.0,14.0,11.0,1016.0,1013.0,0.0,2007,9,17,0
5740,2007-09-18,0,0,227,5.0,18.0,13.0,1014.0,88.0,59.0,22.0,14.0,14.0,11.0,1016.0,1013.0,0.0,2007,9,18,1
5741,2007-09-19,0,0,236,6.0,17.0,13.0,1013.0,88.0,63.0,20.0,16.0,14.0,11.0,1015.0,1011.0,0.0,2007,9,19,2
5742,2007-09-20,0,0,237,8.0,17.0,8.0,1012.0,75.0,43.0,20.0,14.0,11.0,5.0,1013.0,1010.0,0.0,2007,9,20,3
5743,2007-09-21,0,1,31,8.0,18.0,10.0,1012.0,90.0,28.0,24.0,12.0,14.0,4.0,1013.0,1010.0,12.19,2007,9,21,4
5744,2007-09-22,0,1,136,8.0,18.0,13.0,1013.0,94.0,63.0,20.0,14.0,15.0,11.0,1014.0,1011.0,0.0,2007,9,22,5
5745,2007-09-23,0,0,249,5.0,16.0,12.0,1015.0,90.0,56.0,20.0,12.0,13.0,10.0,1016.0,1014.0,0.0,2007,9,23,6
5746,2007-09-24,0,0,236,3.0,17.0,12.0,1016.0,90.0,61.0,21.0,13.0,15.0,10.0,1017.0,1014.0,0.0,2007,9,24,0
5747,2007-09-25,0,0,232,3.0,18.0,14.0,1016.0,90.0,59.0,22.0,14.0,16.0,12.0,1017.0,1014.0,0.0,2007,9,25,1
5748,2007-09-26,0,0,225,3.0,18.0,14.0,1015.0,93.0,57.0,23.0,14.0,16.0,11.0,1015.0,1014.0,0.0,2007,9,26,2
5749,2007-09-27,0,0,227,5.0,18.0,15.0,1013.0,88.0,67.0,21.0,15.0,16.0,11.0,1015.0,1011.0,0.0,2007,9,27,3
5750,2007-09-28,0,0,226,3.0,18.0,13.0,1012.0,82.0,61.0,21.0,16.0,14.0,12.0,1014.0,1010.0,0.0,2007,9,28,4
5751,2007-09-29,0,0,236,3.0,18.0,13.0,1012.0,88.0,51.0,22.0,15.0,14.0,11.0,1014.0,1011.0,0.0,2007,9,29,5
5752,2007-09-30,0,0,241,5.0,18.0,13.0,1015.0,93.0,48.0,24.0,13.0,15.0,9.0,1017.0,1013.0,0.0,2007,9,30,6
5753,2007-10-01,0,0,234,5.0,18.0,13.0,1016.0,90.0,55.0,23.0,13.0,14.0,11.0,1018.0,1015.0,0.0,2007,10,1,0
5754,2007-10-02,0,0,247,5.0,20.0,12.0,1015.0,90.0,37.0,26.0,14.0,15.0,10.0,1017.0,1014.0,0.0,2007,10,2,1
5755,2007-10-03,0,0,229,3.0,19.0,12.0,1013.0,89.0,46.0,24.0,14.0,15.0,11.0,1015.0,1011.0,0.0,2007,10,3,2
5756,2007-10-04,1,0,210,3.0,18.0,13.0,1010.0,94.0,63.0,22.0,14.0,14.0,10.0,1011.0,1009.0,0.0,2007,10,4,3
5757,2007-10-05,0,0,238,8.0,16.0,9.0,1011.0,82.0,45.0,19.0,14.0,13.0,4.0,1015.0,1009.0,0.0,2007,10,5,4
5758,2007-10-06,0,0,293,6.0,16.0,4.0,1017.0,77.0,24.0,21.0,12.0,9.0,-2.0,1019.0,1015.0,0.0,2007,10,6,5
5759,2007-10-07,0,0,149,6.0,19.0,3.0,1015.0,70.0,13.0,26.0,12.0,11.0,-6.0,1017.0,1013.0,0.0,2007,10,7,6
5760,2007-10-08,0,0,274,6.0,20.0,3.0,1012.0,90.0,12.0,28.0,13.0,14.0,-6.0,1013.0,1010.0,0.0,2007,10,8,0
5761,2007-10-09,0,0,230,5.0,16.0,9.0,1014.0,90.0,46.0,21.0,12.0,13.0,3.0,1016.0,1013.0,0.0,2007,10,9,1
5762,2007-10-10,0,0,249,5.0,16.0,11.0,1016.0,93.0,42.0,20.0,11.0,13.0,7.0,1018.0,1014.0,0.0,2007,10,10,2
5763,2007-10-11,0,0,224,5.0,16.0,13.0,1013.0,93.0,65.0,20.0,12.0,14.0,11.0,1015.0,1011.0,0.0,2007,10,11,3
5764,2007-10-12,0,1,214,5.0,16.0,12.0,1011.0,94.0,52.0,19.0,13.0,15.0,8.0,1013.0,1010.0,0.0,2007,10,12,4
5765,2007-10-13,0,1,58,8.0,16.0,13.0,1011.0,100.0,66.0,19.0,13.0,16.0,12.0,1013.0,1010.0,3.3,2007,10,13,5
5766,2007-10-14,0,0,231,6.0,16.0,13.0,1014.0,90.0,68.0,19.0,13.0,14.0,11.0,1015.0,1013.0,0.0,2007,10,14,6
5767,2007-10-15,0,0,225,3.0,15.0,13.0,1012.0,94.0,77.0,17.0,14.0,13.0,12.0,1015.0,1011.0,0.0,2007,10,15,0
5768,2007-10-16,0,0,216,3.0,16.0,12.0,1011.0,87.0,63.0,19.0,14.0,12.0,11.0,1013.0,1010.0,0.0,2007,10,16,1
5769,2007-10-17,0,0,227,5.0,17.0,12.0,1014.0,87.0,57.0,21.0,13.0,13.0,10.0,1015.0,1013.0,0.0,2007,10,17,2
5770,2007-10-18,0,0,190,5.0,17.0,11.0,1014.0,93.0,46.0,22.0,12.0,12.0,9.0,1016.0,1013.0,0.0,2007,10,18,3
5771,2007-10-19,0,0,196,3.0,20.0,10.0,1012.0,80.0,28.0,27.0,14.0,13.0,6.0,1014.0,1010.0,0.0,2007,10,19,4
5772,2007-10-20,0,0,303,6.0,18.0,9.0,1011.0,90.0,21.0,24.0,13.0,14.0,-3.0,1012.0,1009.0,0.0,2007,10,20,5
